ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
Romania,"Who was the first gymnast to score a perfect ""ten""?",Nadia Comăneci,medium,medium,data/set2/a7
Romania,What is the largest city in Romania?,Bucharest,medium,medium,data/set2/a7
Romania,What is the largest ethnic minority in Romania?,Hungarians,medium,medium,data/set2/a7
Romania,How many countries in Europe are bigger than Romania?  ,eleven,hard,hard,data/set2/a7
Romania,Why doesn't Romania have a state religion?  ,Romania is a secular state,hard,hard,data/set2/a7
Romania,Why wasn't Romania neutral during World War II?,it received a Soviet ultimatum,hard,hard,data/set2/a7
Romania,Why wasn't Romania neutral during World War II?,The Soviets threatened invasion.,hard,hard,data/set2/a7
Romania,"Sibiu, a large city in Transylvania, was chosen as European Capital of Culture in what year?",2007,NULL,medium,data/set2/a7
Romania,"What are approximately 42,000 years old and have been nicknamed`` John of Anina''?",the remains (the lower jaw) of the oldest modern human,NULL,hard,data/set2/a7
Romania,"Is it true that romania has a population of 21,698,181?",Yes,NULL,easy,data/set2/a7
Romania,What do economy and law have in common?,(not sure how to answer this),NULL,,data/set2/a7
Romania,What did Tourism in Romania attract in 2005?,investments worth 400 million euros,NULL,medium,data/set2/a7
Romania,Is Romania a semi-presidential unitary state?,Yes,NULL,easy,data/set2/a7
Romania,Is Romania a semi-presidential democratic republic where executive functions are shared between the president and the prime minister ?,Yes,NULL,easy,data/set2/a7
Romania,Was Gellu Naum the leader of the surrealist movement in Romania ?,Yes,NULL,easy,data/set2/a7
Romania,Was the Bucharest Metro only opened in 1979 ?,Yes,NULL,easy,data/set2/a7
Romania,"Is romania -LRB- , -RRB- a country in southeastern europe?",Yes,NULL,easy,data/set2/a7
Singapore,Do singaporeans enjoy squid?,"Yes, they do.",easy,easy,data/set2/a2
Singapore,Do singaporeans enjoy squid?,yes,easy,easy,data/set2/a2
Singapore,Did Singapore's standard of living decrease since independence?,"No, the standard living was raised.",easy,medium,data/set2/a2
Singapore,Did Singapore's standard of living decrease since independence?,no,easy,easy,data/set2/a2
Singapore,Did the media contribute 15.6% to Singapore's GDP in 2001?,"No, it contributed 1.56% to GDP in 2001.",easy,medium,data/set2/a2
Singapore,Did the media contribute 15.6% to Singapore's GDP in 2001?,no,easy,easy,data/set2/a2
Singapore,How many people use the bus network daily?,More than 2.78 million people.,medium,easy,data/set2/a2
Singapore,How many people use the bus network daily?,2.78 million people,medium,medium,data/set2/a2
Singapore,Where did Orang Laut people live?,"Orang Laut people lived around the coast, rivers and smaller islands.",medium,easy,data/set2/a2
Singapore,Where did Orang Laut people live?,"Several hundred indigenous Orang Laut people also lived around the coast, rivers and smaller islands.",medium,medium,data/set2/a2
Singapore,What is the MRT?,One of three heavy rail passenger transport lines in Singapore.,medium,medium,data/set2/a2
Singapore,What is the MRT?,Mass Rapid Transit system,medium,medium,data/set2/a2
Singapore,How is Singapore's climate characterized?,Singapore has a tropical rainforest climate with no distinctive seasons.,hard,medium,data/set2/a2
Singapore,How is Singapore's climate characterized?,"Its climate is characterized by uniform temperature and pressure, high humidity, and abundant rainfall",hard,medium,data/set2/a2
Singapore,How much increase in the media's contribution to GDP is the government seeking?,The government seeks to increase its GDP contribution to 3% by 2012. ,hard,medium,data/set2/a2
Singapore,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,Six days,hard,medium,data/set2/a2
Singapore,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,6 days,hard,hard,data/set2/a2
Singapore,Is Singapore located at the southern tip of the Korean Penisula?,no,easy,easy,data/set2/a2
Singapore,Is Singapore located at the southern tip of the Korean Penisula?,Yes.,easy,easy,data/set2/a2
Singapore,Is Singapore a city-state?,yes,easy,easy,data/set2/a2
Singapore,Is Singapore a city-state?,Yes.,easy,easy,data/set2/a2
Singapore,Has Sang Nila Utama visited Singapore?,yes,easy,hard,data/set2/a2
Singapore,Has Sang Nila Utama visited Singapore?,Yes.,easy,easy,data/set2/a2
Singapore,"What does ""singa"" mean?",lion,medium,medium,data/set2/a2
Singapore,When is the first record of settlement in Singapore?,second century AD,medium,easy,data/set2/a2
Singapore,When is the first record of settlement in Singapore?,The first records of settlement in Singapore are from the second century AD.,medium,medium,data/set2/a2
Singapore,Which nation invaded Singapore during World War II?,Japan,medium,hard,data/set2/a2
Singapore,Which nation invaded Singapore during World War II?,"During World War II, the Imperial Japanese Army invaded Malaya, culminating in the Battle of Singapore.",medium,medium,data/set2/a2
Singapore,"Why Churchill called the occupation of Singapor by Janpan during WWII ""Britain's greatest defeat""?",The British were defeated in six days,hard,hard,data/set2/a2
Singapore,Was Lee Kuan Yew a successful leader of Singapore?,yes,hard,too hard,data/set2/a2
Singapore,Was Lee Kuan Yew a successful leader of Singapore?,Yes.,hard,too hard,data/set2/a2
Singapore,When did Goh Chok Tong succeed Lee as Prime Minister?,"In 1990, Goh Chok Tong succeeded Lee as Prime Minister.",easy,medium,data/set2/a2
Singapore,What is the primary domestic source of water supply?,The primary domestic source of water supply in Singapore is rainfall.,easy,medium,data/set2/a2
Singapore,What is the national language of Singapore?,The national language of Singapore is Malay.,easy,medium,data/set2/a2
Singapore,Where is the National Orchid Garden?,Singapore Botanic Gardens.,medium,medium,data/set2/a2
Singapore,Why are relations with Malaysia and Indonesia important?,"Due to obvious geographical reasons, relations with Malaysia and Indonesia are most important.",medium,medium,data/set2/a2
Singapore,What is the most densely populated independent country in the world?,Monaco,medium,hard,data/set2/a2
Singapore,Who did Sir Thomas Stamford Raffles work for?,British East India Company,hard,hard,data/set2/a2
Singapore,When was Lee Kuan Yew prime minister of Singapore?,1959,hard,medium,data/set2/a2
Singapore,What is the punishment for first-degree murder?,There are laws which allow capital punishment in Singapore for first-degree murder and drug trafficking.,hard,hard,data/set2/a2
Singapore,What established a trading post on the island in 1819?,British East India Company ,NULL,easy,data/set2/a2
Singapore,What used Singapore as a strategic trading post along the spice route?,British,NULL,easy,data/set2/a2
Singapore,What became one of the most important commercial and military centres of the British Empire?,Singapore,NULL,medium,data/set2/a2
Singapore,"Who boasted a sizeable community of 100,000 by 1869?",British India office,NULL,hard,data/set2/a2
Singapore,How do reservoirs and water relate?,"By 2001, there were 19 raw water reservoirs, 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs. ",NULL,hard,data/set2/a2
Singapore,Is it true that singapore has several long - standing disputes with malaysia?,Yes,NULL,easy,data/set2/a2
Singapore,Has Singapore Changi Airport a network of 81 airlines connecting Singapore to 185 cities in 58 countries ?,Yes,NULL,easy,data/set2/a2
Singapore,Has Singapore a network of reservoirs and water catchment areas ?,Yes,NULL,easy,data/set2/a2
Singapore,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,NULL,easy,data/set2/a2
Singapore,"Does the economy not depend heavily on exports refining imported goods , especially in manufacturing ?",No,NULL,medium,data/set2/a2
Singapore,"Is singapore -LRB- ; (: ; , -RRB- , officially the republic of singapore -LRB- ; (: ; , -RRB- , an island nation located at the southern tip of the malay peninsula?",Yes,NULL,easy,data/set2/a2
Singapore,Is singapore the 17th wealthiest country in the world in terms of gdp per capita?,No,NULL,easy,data/set2/a2
Theodore_Roosevelt,Was Thedore Roosevelt  a member of the Republican Party?,Yes,easy,easy,data/set3/a7
Theodore_Roosevelt,Does Theodore Roosevelt have a brother?,Yes,easy,easy,data/set3/a7
Theodore_Roosevelt,Did Theodore Roosevelt go to Harvard?,Yes,easy,easy,data/set3/a7
Theodore_Roosevelt,Where was Theodore Roosevelt born?,28 East 20th Street in the modern-day Gramercy section of New York City,medium,medium,data/set3/a7
Theodore_Roosevelt,Where was Theodore Roosevelt born?,"a four-story brownstone at 28 East 20th Street, in the modern-day Gramercy section of New York City",medium,easy,data/set3/a7
Theodore_Roosevelt,What did Roosevelt do to improve his physical condition?,Roosevelt took up exercise,medium,hard,data/set3/a7
Theodore_Roosevelt,What did Roosevelt do to improve his physical condition?,He started boxing,medium,hard,data/set3/a7
Theodore_Roosevelt,Why did Roosevelt start Boxing lessons?,To deal with bullies,medium,medium,data/set3/a7
Theodore_Roosevelt,What was the nickname of Theodore Roosevelt's sister Anna?,Bamie as a child and Bye as an adult,hard,medium,data/set3/a7
Theodore_Roosevelt,What was the nickname of Theodore Roosevelt's sister Anna?,Bamie,hard,medium,data/set3/a7
Theodore_Roosevelt,What was Roosevelt's justification for supporting desegregation of schools in New York?,Noting that his children had been educated with other races and there was nothing wrong with it,hard,too hard,data/set3/a7
Theodore_Roosevelt,What was Roosevelt's justification for supporting desegregation of schools in New York?,that his children had been educated with other races and there was nothing wrong with it,hard,hard,data/set3/a7
Theodore_Roosevelt,How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,mixing of the races on social occassions,hard,hard,data/set3/a7
Theodore_Roosevelt,How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,They outraged.,hard,hard,data/set3/a7
Theodore_Roosevelt,Did Theodore Roosevelt study Judo?,No,easy,easy,data/set3/a7
Theodore_Roosevelt,Did Theodore Roosevelt study Judo?,No clue,easy,easy,data/set3/a7
Theodore_Roosevelt,Did Roosevelt receive a Medal of Honor?,yes,easy,hard,data/set3/a7
Theodore_Roosevelt,Did Roosevelt receive a Medal of Honor?,nein,easy,hard,data/set3/a7
Theodore_Roosevelt,Did Roosevelt study biology?,yes,easy,easy,data/set3/a7
Theodore_Roosevelt,Did Roosevelt study biology?,He was strong in biology.,easy,medium,data/set3/a7
Theodore_Roosevelt,Where was Theodore Roosevelt from?,Gramercy section of New York City,medium,hard,data/set3/a7
Theodore_Roosevelt,Where was Theodore Roosevelt from?,New York City,medium,medium,data/set3/a7
Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero.,medium,medium,data/set3/a7
Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero,medium,easy,data/set3/a7
Theodore_Roosevelt,When did Roosevelt die?,"On January 6, 1919, Roosevelt died in his sleep.",medium,medium,data/set3/a7
Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Financed by Andrew Carnegie and his own proposed writings,hard,hard,data/set3/a7
Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Andrew Carnegie,hard,medium,data/set3/a7
Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,yes,hard,too hard,data/set3/a7
Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,He supported a bill allowing school desegregation in New York State.,hard,hard,data/set3/a7
Theodore_Roosevelt,Was Roosevelt's family rich?,yes,hard,hard,data/set3/a7
turtle,Are turtles ectothermic?,Yes,easy,easy,data/set1/a9
turtle,Does the mother care for the young?,No,easy,medium,data/set1/a9
turtle,Are turtles pets?,Yes,easy,medium,data/set1/a9
turtle,What shape are the eggs of the larest species of turtle?,Spherical,medium,medium,data/set1/a9
turtle,How often do turtles breed?,Every few years or more,medium,medium,data/set1/a9
turtle,What do all turtles and tortoises breathe?,air,medium,easy,data/set1/a9
turtle,How do turtles reproduce?,They lay eggs,hard,too hard,data/set1/a9
turtle,What has been discovered about turtles organs?,They do not gradually break down or become less efficient over time,hard,hard,data/set1/a9
turtle,What has been discovered about turtles organs?,they do not break down,hard,hard,data/set1/a9
turtle,What suborder of turtle draws its head into its shell?,Pleurodira,hard,hard,data/set1/a9
